Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1975-76,23,DNA,ABA,C,13,155,13.5,0.457,0,0.56,16.3,29.2,23,7.4,0.3,4.7,19.4,19,NA,-0.1,0.2,0.2,0.051,NA,-2.2,0.5,-1.7,0
1976-77,24,DEN,NBA,C,6,96,16,0.524,NA,0.231,15.1,29.4,22.1,4.6,0.9,6.3,NA,NA,NA,0.1,0.2,0.3,0.147,NA,1.8,1.1,2.9,0.1
1977-78,25,SEA,NBA,C,22,904,16.8,0.533,NA,0.429,10.6,22.1,16.3,9.5,0.3,3.3,18.2,18.1,NA,1,1.3,2.3,0.122,NA,1,0.5,1.5,0.8
1980-81,28,NYK,NBA,C,2,63,4.5,0.436,0,0.333,6.6,11.6,8.9,2.5,0,1,17.9,11.2,NA,-0.1,0,0,-0.018,NA,-3.1,-1.9,-5,0
1982-83,30,NYK,NBA,C,6,115,10.1,0.506,0,1.222,13.2,15.1,14.2,3.4,0,3.5,12.6,11.7,NA,0.1,0.1,0.2,0.093,NA,-0.3,-0.1,-0.4,0
1983-84,31,NYK,NBA,C,12,204,11.6,0.52,0,0.517,13.4,17.6,15.5,1.9,1,4.7,5.3,7.6,NA,0.3,0.2,0.5,0.115,NA,-0.6,1.4,0.9,0.1
Career,NA,,TOT,,61,1537,14.7,0.518,0,0.47,11.9,21.7,16.8,7.3,0.4,3.8,17.2,15.9,NA,1.4,2.1,3.4,0.108,NA,0.3,0.5,0.8,1.1
,NA,,NBA,,48,1382,14.8,0.527,0,0.458,11.4,20.9,16.1,7.2,0.4,3.6,16.8,15.6,NA,1.4,1.8,3.3,0.114,NA,0.6,0.5,1,1.1
,NA,,ABA,,13,155,13.5,0.457,0,0.56,16.3,29.2,23,7.4,0.3,4.7,19.4,19,NA,-0.1,0.2,0.2,0.051,NA,-2.2,0.5,-1.7,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,22,904,16.8,0.533,NA,0.429,10.6,22.1,16.3,9.5,0.3,3.3,18.2,18.1,NA,1,1.3,2.3,0.122,NA,1,0.5,1.5,0.8
3 seasons,NA,NYK,NBA,,20,382,10,0.5,0,0.695,12.2,15.8,14,2.4,0.5,3.7,10.5,9.5,NA,0.4,0.3,0.7,0.086,NA,-0.9,0.4,-0.5,0.1
2 seasons,NA,"DNA,DEN",ABA,,19,251,14.5,0.478,0,0.447,15.8,29.3,22.7,6.3,0.5,5.3,19.4,19,NA,0,0.4,0.5,0.088,NA,-0.7,0.8,0.1,0.1
