Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,23,STL,NBA,SG,58,NA,1050,107,309,0.346,106,137,0.774,178,114,98,320
Career,NA,,NBA,,58,NA,1050,107,309,0.346,106,137,0.774,178,114,98,320
