Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,24,FLO,ABA,SG,59,490,6.2,0.475,0.017,0.314,NA,NA,5.1,12.7,19,18.4,NA,0,0.3,0.3,0.03
Career,NA,,ABA,,59,490,6.2,0.475,0.017,0.314,NA,NA,5.1,12.7,19,18.4,NA,0,0.3,0.3,0.03
