Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,FLO,ABA,SG,59,NA,490,72,172,0.419,1,3,0.333,71,169,0.42,0.422,41,54,0.759,19,34,53,47,46,95,186
Career,NA,,ABA,,59,NA,490,72,172,0.419,1,3,0.333,71,169,0.42,0.422,41,54,0.759,19,34,53,47,46,95,186
