,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,22,TOT,NBA,SF,30,557,.437,12.2,.629,.431,.102,.030,.060,.371,.524,.597,.353,.600,.300,.290,.455,.114,18,.944,.210,.385,1,0
2016-17,22,MEM,NBA,SF,24,418,.415,11.4,.667,.463,.098,.033,.065,.333,.500,.561,.333,.500,.375,.244,.390,.122,14,1.000,.220,.333,1,0
2016-17,22,HOU,NBA,SF,6,139,.500,14.5,.523,.341,.114,.023,.045,.477,.609,.733,.400,1.000,.000,.381,.643,.091,4,.875,.190,.500,0,0
2017-18,23,TOT,NBA,SF,21,307,.468,10.5,.651,.514,.064,.028,.046,.349,.563,.625,.429,.000,.400,.289,.600,.193,19,1.000,.184,.286,0,0
2017-18,23,HOU,NBA,SF,4,17,.222,17.8,.444,.222,.000,.111,.111,.556,.500,.500,,.000,1.000,.000,.000,.000,0,,.000,,0,0
2017-18,23,NYK,NBA,SF,17,290,.490,9.8,.670,.540,.070,.020,.040,.330,.567,.630,.429,.000,.250,.333,.632,.210,19,1.000,.212,.286,0,0
2018-19,24,SAC,NBA,SF,21,312,.449,14.0,.551,.327,.173,.000,.051,.449,.556,.656,.471,,.200,.318,.533,.122,12,1.000,.182,.250,1,0
Career,,,NBA,,72,1176,.449,12.2,.615,.428,.110,.021,.053,.385,.543,.619,.415,.375,.300,.299,.520,.139,49,.977,.194,.321,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,24,418,.415,11.4,.667,.463,.098,.033,.065,.333,.500,.561,.333,.500,.375,.244,.390,.122,14,1.000,.220,.333,1,0
1 season,,SAC,NBA,,21,312,.449,14.0,.551,.327,.173,.000,.051,.449,.556,.656,.471,,.200,.318,.533,.122,12,1.000,.182,.250,1,0
1 season,,NYK,NBA,,17,290,.490,9.8,.670,.540,.070,.020,.040,.330,.567,.630,.429,.000,.250,.333,.632,.210,19,1.000,.212,.286,0,0
2 seasons,,HOU,NBA,,10,156,.453,15.1,.509,.321,.094,.038,.057,.491,.593,.706,.400,.500,.333,.308,.563,.075,4,.875,.154,.500,0,0
