,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,22,TOT,NBA,SF,30,557,,1%,86%,13%,,-6.7,-11.0,18,8,28,4,14,0,57,3,10
2016-17,22,MEM,NBA,SF,24,418,,1%,95%,5%,,-7.8,-9.6,15,6,21,3,11,0,44,3,9
2016-17,22,HOU,NBA,SF,6,139,,,61%,39%,,-3.6,-10.1,3,2,7,1,3,0,13,0,1
2017-18,23,TOT,NBA,SF,21,307,,1%,92%,7%,,-6.0,-8.6,11,2,15,1,15,1,37,6,3
2017-18,23,HOU,NBA,SF,4,17,,,100%,,,-64.0,-72.9,1,0,2,0,2,0,3,1,0
2017-18,23,NYK,NBA,SF,17,290,,2%,91%,7%,,-2.6,+1.4,10,2,13,1,13,1,34,5,3
2018-19,24,SAC,NBA,SF,21,312,,12%,74%,14%,,-9.9,-9.7,3,2,20,0,3,4,26,0,6
Career,,,NBA,,72,1176,,4%,84%,12%,,-7.3,-10.0,32,12,63,5,32,5,120,9,19
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,24,418,,1%,95%,5%,,-7.8,-9.6,15,6,21,3,11,0,44,3,9
1 season,,SAC,NBA,,21,312,,12%,74%,14%,,-9.9,-9.7,3,2,20,0,3,4,26,0,6
1 season,,NYK,NBA,,17,290,,2%,91%,7%,,-2.6,+1.4,10,2,13,1,13,1,34,5,3
2 seasons,,HOU,NBA,,10,156,,,65%,35%,,-10.2,-17.0,4,2,9,1,5,0,16,1,1
