Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Troy Williams,,0.5,0.4,0.4
Roderick McDonald,79.7,0.5,0.5,0.2
Michael Smith,76.8,0.7,0.3,0.3
Jerrod Mustaf,76.4,0.8,0.5,0.4
Greg Foster,75.2,0.6,0.5,0.2
Obinna Ekezie,75.1,0.5,0.4,0.2
Gene Guarilia,74.8,0.7,0.5,0.3
Alex Poythress,73.4,0.5,0.3,0.1
Mark Randall,73.0,0.5,0.3,0.2
Anthony Cook,69.9,0.5,0.4,0.1
Bill Curley,69.9,0.7,0.5,0.2
