,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,TOT,NBA,PG,53,1457,100%,,,,,-8.1,-3.5,66,15,59,2,24,0,676,3,21
2000-01,25,CLE,NBA,PG,6,93,100%,,,,,-10.0,-5.4,3,4,4,0,2,0,54,0,1
2000-01,25,ATL,NBA,PG,47,1364,100%,,,,,-8.0,-3.3,63,11,55,2,22,0,622,3,20
2001-02,26,MEM,NBA,PG,53,1151,100%,,,,,-6.3,+2.6,82,14,49,10,29,0,645,7,25
2002-03,27,MEM,NBA,PG,55,928,100%,,,,,-4.4,-1.2,61,20,38,9,13,0,494,3,11
2003-04,28,TOT,NBA,PG,56,1037,100%,,,,,-4.4,-1.6,54,13,33,3,21,0,436,5,13
2003-04,28,PHO,NBA,PG,3,19,100%,,,,,+14.3,+18.5,3,0,0,0,0,0,8,0,0
2003-04,28,WAS,NBA,PG,32,598,100%,,,,,-12.0,-7.1,38,6,17,0,8,0,215,3,7
2003-04,28,MIL,NBA,PG,21,420,100%,,,,,+5.8,+5.0,13,7,16,3,13,0,213,2,6
2004-05,29,CHA,NBA,PG,66,1944,100%,,,,,-4.5,+3.6,112,19,82,8,70,0,1248,20,33
2005-06,30,CHA,NBA,PG,69,2351,100%,,,,,-5.4,-2.4,109,26,87,6,109,22,1344,22,52
2006-07,31,CHA,NBA,PG,45,1273,100%,,,,,-3.1,+1.0,69,12,48,5,46,12,664,7,19
2007-08,32,LAC,NBA,PG,74,1674,100%,,,,,-10.4,-3.7,57,10,81,2,28,14,719,4,11
2008-09,33,UTA,NBA,PG,74,938,100%,,,,,+4.4,+2.1,48,8,48,4,20,14,410,4,13
Career,,,NBA,,545,12753,100%,,,,,-5.2,-0.5,658,137,525,49,360,62,6636,75,198
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHA,NBA,,180,5568,100%,,,,,-4.6,+0.5,290,57,217,19,225,34,3256,49,104
2 seasons,,MEM,NBA,,108,2079,100%,,,,,-5.5,+0.9,143,34,87,19,42,0,1139,10,36
1 season,,LAC,NBA,,74,1674,100%,,,,,-10.4,-3.7,57,10,81,2,28,14,719,4,11
1 season,,UTA,NBA,,74,938,100%,,,,,+4.4,+2.1,48,8,48,4,20,14,410,4,13
1 season,,ATL,NBA,,47,1364,100%,,,,,-8.0,-3.3,63,11,55,2,22,0,622,3,20
1 season,,WAS,NBA,,32,598,100%,,,,,-12.0,-7.1,38,6,17,0,8,0,215,3,7
1 season,,MIL,NBA,,21,420,100%,,,,,+5.8,+5.0,13,7,16,3,13,0,213,2,6
1 season,,CLE,NBA,,6,93,100%,,,,,-10.0,-5.4,3,4,4,0,2,0,54,0,1
1 season,,PHO,NBA,,3,19,100%,,,,,+14.3,+18.5,3,0,0,0,0,0,8,0,0
