Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,25,UTA,NBA,PF,17,17,654,162,302,0.536,0,0,NA,162,302,0.536,0.536,76,103,0.738,54,153,207,50,17,5,51,52,400
2007-08,26,UTA,NBA,PF,12,12,441,76,183,0.415,0,0,NA,76,183,0.415,0.415,40,56,0.714,42,105,147,34,6,2,36,47,192
2008-09,27,UTA,NBA,PF,5,5,186,38,72,0.528,0,0,NA,38,72,0.528,0.528,27,35,0.771,12,54,66,11,8,2,15,18,103
2009-10,28,UTA,NBA,PF,10,10,402,89,168,0.53,0,0,NA,89,168,0.53,0.53,19,35,0.543,33,99,132,30,4,7,24,38,197
2010-11,29,CHI,NBA,C,16,16,507,77,178,0.433,0,1,0,77,177,0.435,0.433,48,60,0.8,40,115,155,28,9,7,28,49,202
2011-12,30,CHI,NBA,PF,6,6,200,38,90,0.422,0,0,NA,38,90,0.422,0.422,5,7,0.714,10,49,59,18,5,2,23,20,81
2012-13,31,CHI,NBA,PF,12,12,431,83,168,0.494,0,1,0,83,167,0.497,0.494,31,45,0.689,35,80,115,18,10,1,29,36,197
2013-14,32,CHI,NBA,PF,5,5,121,20,47,0.426,0,0,NA,20,47,0.426,0.426,8,9,0.889,8,31,39,5,1,0,7,13,48
Career,NA,,NBA,,83,83,2942,583,1208,0.483,0,2,0,583,1206,0.483,0.483,254,350,0.726,234,686,920,194,60,26,213,273,1420
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,44,44,1683,365,725,0.503,0,0,NA,365,725,0.503,0.503,162,229,0.707,141,411,552,125,35,16,126,155,892
4 seasons,NA,CHI,NBA,,39,39,1259,218,483,0.451,0,2,0,218,481,0.453,0.451,92,121,0.76,93,275,368,69,25,10,87,118,528
