,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1999-00,18,DUKE,34,807,164,267,0,0,115,155,,213,37,37,23,54,90,443,.614,,.742,23.7,13.0,6.3,1.1
2000-01,19,DUKE,32,820,160,265,0,0,105,146,,208,40,28,28,38,91,425,.604,,.719,25.6,13.3,6.5,1.3
2001-02,20,DUKE,35,993,230,346,0,1,178,236,,303,38,31,21,65,107,638,.665,.000,.754,28.4,18.2,8.7,1.1
Career,,,101,2620,554,878,0,1,398,537,,724,115,96,72,157,288,1506,.631,.000,.741,25.9,14.9,7.2,1.1
