,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,25,UTA,NBA,PF,17,654,,,,85%,15%,+0.9,-1.7,16,15,29,11,46,0,106,13,21
2007-08,26,UTA,NBA,PF,12,441,,,,78%,22%,+0.3,+1.5,13,13,26,5,28,1,74,4,20
2008-09,27,UTA,NBA,PF,5,186,,,,30%,70%,-10.3,-2.1,7,5,12,2,16,0,23,1,5
2009-10,28,UTA,NBA,PF,10,402,,,,36%,64%,-4.1,-14.4,9,11,21,1,13,0,70,3,15
2010-11,29,CHI,NBA,C,16,507,,,,89%,11%,+4.4,-0.2,7,8,18,10,28,0,67,6,23
2011-12,30,CHI,NBA,PF,6,200,,,,72%,28%,-3.5,-4.7,4,12,12,3,4,1,39,3,8
2012-13,31,CHI,NBA,PF,12,431,,,,85%,15%,-7.4,-1.1,11,6,16,9,20,0,40,3,11
2013-14,32,CHI,NBA,PF,5,121,,,,76%,25%,-15.9,-20.9,2,2,5,2,4,0,11,1,7
Career,,,NBA,,83,2942,,,,73%,27%,-2.2,-3.6,69,72,139,43,159,2,430,34,110
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,44,1683,,,,65%,35%,-1.7,-4.0,45,44,88,19,103,1,273,21,61
4 seasons,,CHI,NBA,,39,1259,,,,83%,17%,-2.8,-3.2,24,28,51,24,56,1,157,13,49
