,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,18,BOSTONCOLL,34,1156,131,282,18,57,125,173,,225,95,44,8,,,405,.465,.316,.723,34.0,11.9,6.6,2.8
2004-05,19,BOSTONCOLL,30,1079,165,338,30,90,135,179,,224,95,49,7,,,495,.488,.333,.754,36.0,16.5,7.5,3.2
2005-06,20,BOSTONCOLL,36,1340,198,401,33,94,171,241,,239,115,41,12,,,600,.494,.351,.710,37.2,16.7,6.6,3.2
2006-07,21,BOSTONCOLL,30,1152,195,347,39,88,142,191,,248,90,42,10,,,571,.562,.443,.743,38.4,19.0,8.3,3.0
Career,,,130,4727,689,1368,120,329,573,784,,936,395,176,37,,,2071,.504,.365,.731,36.4,15.9,7.2,3.0
