,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,24,PHO,NBA,SF,16,377,.465,17.7,.314,.244,.035,.012,.023,.686,.556,.571,.333,1.000,.500,.424,.400,.000,0,1.000,.407,.458,0,0
2013-14,28,LAC,NBA,SF,7,45,.273,21.9,.455,.000,.000,.091,.364,.545,.000,,,.000,.000,.500,,.000,0,1.000,.500,.667,0,0
2014-15,29,MIL,NBA,SG,6,110,.467,17.1,.533,.200,.033,.133,.167,.467,.375,.333,1.000,.500,.200,.571,1.000,.000,0,1.000,.357,.800,0,0
2018-19,33,BRK,NBA,PF,4,82,.273,25.0,.182,.000,.000,.000,.182,.818,.500,,,,.500,.222,1.000,.000,0,1.000,.000,,0,0
Career,,,NBA,,33,614,.435,18.5,.362,.196,.029,.043,.094,.638,.440,.519,.500,.500,.231,.432,.591,.000,0,1.000,.364,.531,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,16,377,.465,17.7,.314,.244,.035,.012,.023,.686,.556,.571,.333,1.000,.500,.424,.400,.000,0,1.000,.407,.458,0,0
1 season,,LAC,NBA,,7,45,.273,21.9,.455,.000,.000,.091,.364,.545,.000,,,.000,.000,.500,,.000,0,1.000,.500,.667,0,0
1 season,,MIL,NBA,,6,110,.467,17.1,.533,.200,.033,.133,.167,.467,.375,.333,1.000,.500,.200,.571,1.000,.000,0,1.000,.357,.800,0,0
1 season,,BRK,NBA,,4,82,.273,25.0,.182,.000,.000,.000,.182,.818,.500,,,,.500,.222,1.000,.000,0,1.000,.000,,0,0
