,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,22,MNL,NBA,,4,,5,5,,,,13
1961-62,24,LAL,NBA,,0,,0,0,,0,,0
Career,,,,,4,,5,5,,,,13
