Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,21,LAS,ABA,C,58,NA,1317,184,439,0.419,0,1,0,184,438,0.42,0.419,157,292,0.538,111,209,320,52,129,196,525
1969-70,22,NYA,ABA,C,4,NA,74,6,24,0.25,0,0,NA,6,24,0.25,0.25,6,12,0.5,11,14,25,0,3,15,18
Career,NA,,ABA,,62,NA,1391,190,463,0.41,0,1,0,190,462,0.411,0.41,163,304,0.536,122,223,345,52,132,211,543
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAS,ABA,,58,NA,1317,184,439,0.419,0,1,0,184,438,0.42,0.419,157,292,0.538,111,209,320,52,129,196,525
1 season,NA,NYA,ABA,,4,NA,74,6,24,0.25,0,0,NA,6,24,0.25,0.25,6,12,0.5,11,14,25,0,3,15,18
