Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,26,KCO,NBA,C,6,NA,264,23,61,0.377,NA,NA,NA,23,61,0.377,0.377,11,18,0.611,15,79,94,30,12,9,NA,19,57
1978-79,30,KCK,NBA,C,5,NA,176,16,42,0.381,NA,NA,NA,16,42,0.381,0.381,15,19,0.789,17,34,51,21,9,10,19,20,47
1979-80,31,KCK,NBA,C,3,NA,101,8,21,0.381,1,1,1,7,20,0.35,0.405,3,4,0.75,6,16,22,13,7,2,8,11,20
1980-81,32,KCK,NBA,C,15,NA,533,60,143,0.42,0,3,0,60,140,0.429,0.42,30,35,0.857,30,90,120,80,28,23,39,63,150
Career,NA,,NBA,,29,NA,1074,107,267,0.401,1,4,0.25,106,263,0.403,0.403,59,76,0.776,68,219,287,144,56,44,66,113,274
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"KCO,KCK",NBA,,29,NA,1074,107,267,0.401,1,4,0.25,106,263,0.403,0.403,59,76,0.776,68,219,287,144,56,44,66,113,274
