Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Roy Rogers,,1.4,0.4,-0.1
Tony Campbell,85.5,1.4,0.4,-0.3
Josh McRoberts,85.1,1.5,0.4,0.1
Mario Bennett,83.8,1.5,0.5,0
Tom Workman,82.0,1.3,0.4,0.1
C.J. Kupec,81.3,1.5,0.5,-0.2
Perry Jones,81.1,1.5,0.2,0
Calvin Garrett,80.7,1.4,0.6,0
Monty Williams,80.5,1.2,0.3,-0.1
Joe Ellis,80.2,1.3,0.4,-0.3
Lou Tsioropoulos,80.1,1.4,0.7,0
