,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,SAS,NBA,PG,55,1290,100%,,,,,+7.3,-2.3,41,9,28,2,20,0,526,4,18
2001-02,36,TOT,NBA,PG,68,1352,100%,,,,,-6.7,-6.9,47,21,28,5,71,0,651,12,45
2001-02,36,DEN,NBA,PG,51,1200,100%,,,,,-7.5,-1.3,40,20,24,4,63,0,587,12,42
2001-02,36,DAL,NBA,PG,17,152,100%,,,,,-0.1,-4.9,7,1,4,1,8,0,64,0,3
2002-03,37,DAL,NBA,PG,48,430,100%,,,,,-5.1,-15.0,17,8,10,2,20,0,146,7,10
2003-04,38,GSW,NBA,PG,46,637,97%,3%,,,,-4.7,-4.7,20,21,12,4,35,0,245,5,14
Career,,,NBA,,217,3709,100%,,,,,-1.3,-5.9,125,59,78,13,146,0,1568,28,87
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,65,582,100%,,,,,-3.8,-12.3,24,9,14,3,28,0,210,7,13
1 season,,SAS,NBA,,55,1290,100%,,,,,+7.3,-2.3,41,9,28,2,20,0,526,4,18
1 season,,DEN,NBA,,51,1200,100%,,,,,-7.5,-1.3,40,20,24,4,63,0,587,12,42
1 season,,GSW,NBA,,46,637,97%,3%,,,,-4.7,-4.7,20,21,12,4,35,0,245,5,14
