Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1988-89,23,SEA,NBA,PG,6,0,31,8.1,19.5,0.417,0,6.5,0,8.1,13,0.625,1.6,3.3,0.5,3.3,3.3,6.5,8.1,6.5,0,0,1.6,17.9,NA,117,106
1990-91,25,SAS,NBA,PG,3,0,19,0,12.5,0,0,2.5,0,0,10,0,5,5,1,0,0,0,10,2.5,0,0,7.5,5,NA,73,115
1992-93,27,SAS,NBA,PG,10,10,314,5.9,11.5,0.514,0,0.2,0,5.9,11.3,0.522,1.6,2.3,0.714,1.3,3.8,5.1,13.3,1.6,0.2,3.8,4.4,13.5,NA,109,110
1993-94,28,GSW,NBA,PG,3,0,41,10.7,20.3,0.529,0,1.2,0,10.7,19.1,0.563,0,0,NA,0,3.6,3.6,11.9,4.8,1.2,3.6,2.4,21.5,NA,111,120
1994-95,29,SAS,NBA,PG,15,15,575,8.5,16.4,0.517,0,0.1,0,8.5,16.3,0.52,3.4,5.4,0.621,0.8,2.1,3,11.6,1.9,0.6,2.8,2.7,20.3,NA,116,107
1995-96,30,SAS,NBA,PG,10,10,407,7.1,16.4,0.43,0,0.3,0,7.1,16.2,0.437,2.6,3.7,0.704,0.8,4.1,4.9,12.8,2.7,0.1,3.3,2.9,16.7,NA,106,112
1997-98,32,SAS,NBA,PG,9,9,342,9.9,16.4,0.604,0,0.3,0,9.9,16.1,0.616,5.5,8.3,0.667,0.5,1.6,2.1,8.9,1.5,0,3.4,4.4,25.4,NA,121,107
1998-99,33,SAS,NBA,PG,17,17,653,7.8,16.1,0.487,0.1,0.3,0.333,7.8,15.8,0.489,2.8,4,0.681,0.8,2.8,3.6,10.9,1.7,0.1,4.3,2.6,18.5,NA,101,100
1999-00,34,SAS,NBA,PG,4,4,144,7,15.4,0.452,0,0,NA,7,15.4,0.452,3.7,5.1,0.714,0.7,2.6,3.3,7.7,1.5,0,3.7,3.7,17.6,NA,97,98
2000-01,35,SAS,NBA,PG,13,0,281,6.5,16.8,0.386,0,0.2,0,6.5,16.6,0.391,1.5,2.9,0.533,0.6,2.5,3.1,7.8,1.9,0.2,1.9,4.6,14.5,NA,92,106
Career,NA,,NBA,,90,65,2807,7.7,15.8,0.486,0,0.3,0.063,7.7,15.5,0.494,2.9,4.4,0.661,0.8,2.8,3.6,10.9,2,0.2,3.3,3.4,18.3,NA,108,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,SAS,NBA,,81,65,2735,7.6,15.7,0.486,0,0.2,0.091,7.6,15.5,0.492,3,4.5,0.662,0.8,2.8,3.6,10.9,1.9,0.2,3.3,3.4,18.3,NA,107,106
1 season,NA,SEA,NBA,,6,0,31,8.1,19.5,0.417,0,6.5,0,8.1,13,0.625,1.6,3.3,0.5,3.3,3.3,6.5,8.1,6.5,0,0,1.6,17.9,NA,117,106
1 season,NA,GSW,NBA,,3,0,41,10.7,20.3,0.529,0,1.2,0,10.7,19.1,0.563,0,0,NA,0,3.6,3.6,11.9,4.8,1.2,3.6,2.4,21.5,NA,111,120
