,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1988-89,23,SEA,NBA,,3,5,0,2,3,3,1,2,1,1,2,2,3,0,0,1,6,6.7
1990-91,25,TOT,NBA,,0,4,0,1,0,3,2,2,0,0,0,3,1,0,0,2,2,2.0
1990-91,25,SAS,NBA,,0,4,0,1,0,3,2,2,0,0,0,3,1,0,0,2,2,2.0
1992-93,27,SAS,NBA,,6,11,0,1,6,11,4,6,2,7,8,15,5,1,5,5,12,22.1
1993-94,28,GSW,NBA,,5,9,0,1,5,8,0,0,0,2,2,8,2,1,2,1,10,12.3
1994-95,29,SAS,NBA,,10,18,0,1,10,17,8,12,2,7,8,13,4,2,4,3,24,22.6
1995-96,30,SAS,NBA,,9,16,0,2,9,16,5,6,1,7,8,18,6,1,6,4,21,17.6
1997-98,32,SAS,NBA,41:27,11,15,0,1,11,15,8,12,1,3,3,8,2,0,6,5,30,26.0
1998-99,33,SAS,NBA,44:00,12,17,1,1,12,17,6,8,3,6,6,10,5,1,6,3,24,22.4
1999-00,34,SAS,NBA,38:01,7,12,0,0,7,12,7,8,1,3,3,6,2,0,3,5,21,19.1
2000-01,35,SAS,NBA,27:31,6,11,0,1,6,11,2,4,1,3,3,8,2,1,3,6,14,10.1
Career,,,,44:00,12,18,1,2,12,17,8,12,3,7,8,18,6,2,6,6,30,26.0
8 Seasons,,SAS,NBA,44:00,12,18,1,2,12,17,8,12,3,7,8,18,6,2,6,6,30,26.0
1 Season,,SEA,NBA,,3,5,0,2,3,3,1,2,1,1,2,2,3,0,0,1,6,6.7
1 Season,,GSW,NBA,,5,9,0,1,5,8,0,0,0,2,2,8,2,1,2,1,10,12.3
