Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,22,MNL,NBA,PF,61,NA,13.9,1.3,3.5,0.358,1,1.5,0.67,4,0.8,1.5,3.6
1952-53,23,MNL,NBA,PF,70,NA,14.7,1.3,3.6,0.349,1.2,1.9,0.61,3.9,0.9,1.7,3.7
1953-54,24,MLH,NBA,PF,72,NA,34.1,3.1,8.4,0.367,1.8,2.9,0.639,9.6,2,2.4,8
1954-55,25,TOT,NBA,PF,74,NA,24,2.3,5.6,0.4,1.6,2.3,0.68,5.9,1.7,1.5,6.1
1954-55,25,MLH,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,25,MNL,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,26,MNL,NBA,PF,69,NA,16.4,1.4,3.4,0.4,1.4,1.9,0.758,4.1,1.1,1.2,4.2
1956-57,27,TOT,NBA,PF,68,NA,16.7,1.6,4.4,0.375,0.9,1.3,0.716,3.7,0.6,1.5,4.2
1956-57,27,ROC,NBA,PF,30,NA,18.5,1.8,4.8,0.372,1.2,1.7,0.725,4,0.5,1.8,4.8
1956-57,27,PHW,NBA,PF,38,NA,15.2,1.5,4,0.377,0.7,1,0.703,3.5,0.7,1.3,3.7
Career,NA,,NBA,,414,NA,20.2,1.8,4.9,0.376,1.3,2,0.674,5.3,1.2,1.7,5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,200,NA,15,1.3,3.5,0.369,1.2,1.8,0.68,4,1,1.5,3.8
2 seasons,NA,MLH,NBA,,72,NA,34.1,3.1,8.4,0.367,1.8,2.9,0.639,9.6,2,2.4,8
1 season,NA,PHW,NBA,,38,NA,15.2,1.5,4,0.377,0.7,1,0.703,3.5,0.7,1.3,3.7
1 season,NA,ROC,NBA,,30,NA,18.5,1.8,4.8,0.372,1.2,1.7,0.725,4,0.5,1.8,4.8
