Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,22,MNL,NBA,PF,61,NA,849,3.3,9.1,0.358,2.7,4,0.67,10.3,2.1,3.8,9.2
1952-53,23,MNL,NBA,PF,70,NA,1027,3.1,8.9,0.349,2.9,4.8,0.61,9.6,2.3,4.3,9.1
1953-54,24,MLH,NBA,PF,72,NA,2452,3.2,8.9,0.367,2,3.1,0.639,10.1,2.1,2.6,8.4
1954-55,25,TOT,NBA,PF,74,NA,1774,3.4,8.5,0.4,2.3,3.4,0.68,8.9,2.5,2.2,9.1
1954-55,25,MLH,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,25,MNL,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,26,MNL,NBA,PF,69,NA,1129,3,7.5,0.4,3.2,4.2,0.758,9,2.5,2.7,9.2
1956-57,27,TOT,NBA,PF,68,NA,1133,3.5,9.4,0.375,2,2.8,0.716,8,1.3,3.3,9.1
1956-57,27,ROC,NBA,PF,30,NA,556,3.5,9.4,0.372,2.4,3.3,0.725,7.7,1,3.6,9.4
1956-57,27,PHW,NBA,PF,38,NA,577,3.6,9.4,0.377,1.6,2.3,0.703,8.4,1.6,3,8.7
Career,NA,,NBA,,414,NA,8364,3.3,8.7,0.376,2.4,3.6,0.674,9.4,2.1,2.9,8.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,200,NA,3005,3.1,8.4,0.369,2.9,4.3,0.68,9.6,2.3,3.5,9.2
2 seasons,NA,MLH,NBA,,72,NA,2452,3.2,8.9,0.367,2,3.1,0.639,10.1,2.1,2.6,8.4
1 season,NA,PHW,NBA,,38,NA,577,3.6,9.4,0.377,1.6,2.3,0.703,8.4,1.6,3,8.7
1 season,NA,ROC,NBA,,30,NA,556,3.5,9.4,0.372,2.4,3.3,0.725,7.7,1,3.6,9.4
