Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,25,PHI,NBA,SG,1,0,18:00,4,5,0.8,0,1,0,0,0,NA,0,1,7,2,0,4,3,8
1983-84,26,PHI,NBA,SG,1,0,22:00,6,11,0.545,0,0,NA,1,1,1,0,0,3,2,0,0,0,13
Career,NA,,NBA,,2,0,40,10,16,0.625,0,1,0,1,1,1,0,1,10,4,0,4,3,21
