Season,Team,Lg,Salary
1984-85,Los Angeles Clippers,NBA,"$408,000"
1985-86,Los Angeles Clippers,NBA,"$650,000"
1987-88,Los Angeles Clippers,NBA,"$985,000"
1988-89,Los Angeles Clippers,NBA,"$985,000"
Career,(may be incomplete),,"$3,028,000"
