,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1973-74,18,DUQUESNE,24,,113,257,,,31,45,,99,,,,,,257,.440,,.689,,10.7,4.1,
1974-75,19,DUQUESNE,25,,147,282,,,69,92,,88,,,,,,363,.521,,.750,,14.5,3.5,
1975-76,20,DUQUESNE,25,,214,434,,,96,127,,105,,,,,,524,.493,,.756,,21.0,4.2,
1976-77,21,DUQUESNE,30,1106,279,539,,,103,138,,119,,,,,,661,.518,,.746,36.9,22.0,4.0,
Career,,,104,1106,753,1512,,,299,402,,411,,,,,,1805,.498,,.744,36.9,17.4,4.0,
