Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,26,LAL,NBA,PG,1,0,19:00,7,14,0.5,0,0,NA,0,0,NA,0,0,2,1,0,0,0,14
1984-85,29,LAC,NBA,PG,1,0,19:00,5,7,0.714,0,0,NA,1,2,0.5,0,2,8,1,0,1,0,11
Career,NA,,NBA,,2,0,38,12,21,0.571,0,0,NA,1,2,0.5,0,2,10,2,0,1,0,25
