,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,DEN,NBA,SG,29,420,,96%,4%,,,-9.9,-8.5,13,12,23,7,13,0,45,2,10
2001-02,27,TOT,NBA,SG,24,441,,63%,36%,1%,,-5.6,-5.0,10,10,26,5,18,0,54,5,19
2001-02,27,DEN,NBA,SG,20,417,,64%,35%,1%,,-5.8,+0.9,8,9,23,5,17,0,48,5,18
2001-02,27,DAL,NBA,SG,4,24,,47%,53%,,,-2.5,-7.1,2,1,3,0,1,0,6,0,1
2002-03,28,DAL,NBA,SG,14,204,,28%,68%,4%,,+5.5,-2.9,3,2,16,1,3,0,52,0,4
Career,,,NBA,,67,1065,,70%,29%,1%,,-5.2,-6.0,26,24,65,13,34,0,151,7,33
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,49,837,,80%,19%,,,-7.9,-3.8,21,21,46,12,30,0,93,7,28
2 seasons,,DAL,NBA,,18,228,,30%,66%,3%,,+4.7,-3.4,5,3,19,1,4,0,58,0,5
