,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,ORL,NBA,PF,3,25,,,,,100%,-28.3,-23.0,1,0,6,1,3,0,0,0,0
2001-02,28,ORL,NBA,PF,4,38,,,,97%,4%,+4.5,+11.5,0,0,8,0,1,0,0,0,0
Career,,,NBA,,7,63,,,,58%,42%,-8.5,-2.2,1,0,14,1,4,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ORL,NBA,,7,63,,,,58%,42%,-8.5,-2.2,1,0,14,1,4,0,0,0,0
