Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,MIL,NBA,SG,10,NA,5.7,1,3.1,0.323,0.4,0.4,1,0.6,0.4,1,0.3,0.3,0.1,0.4,1,2.4
Career,NA,,NBA,,10,NA,5.7,1,3.1,0.323,0.4,0.4,1,0.6,0.4,1,0.3,0.3,0.1,0.4,1,2.4
