Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Charles Smith,,1.1,0,-0.2
Nate Wolters,86.0,1.2,-0.1,-0.2
Bernie Williams,75.1,1.1,0.1,-0.3
Wayne Chapman,74.3,1,0.1,-0.1
Nick Jones,72.0,1.3,0.2,-0.2
Mitchell Butler,71.0,1.1,0.3,-0.2
Kevin Ollie,66.0,0.9,0,-0.1
Ray Corley,65.8,1.2,0,-0.4
Greg Grant,64.8,1.4,0,-0.1
Willie Jones,63.5,1.3,-0.1,-0.1
Seth Curry,62.6,1.4,0,0
