,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,24,CHI,NBA,PF,82,2204,,,15%,77%,9%,-0.8,+1.8,28,26,162,32,87,7,157,18,51
2010-11,25,CHI,NBA,PF,80,1742,,,,97%,3%,+8.4,+0.4,20,17,118,15,68,3,138,8,49
2011-12,26,CHI,NBA,PF,63,1284,,,,97%,3%,+15.3,+9.6,8,21,73,15,64,2,115,9,38
2012-13,27,CHI,NBA,PF,65,1459,,,,85%,15%,+5.8,+8.1,17,24,76,17,63,4,138,16,41
2013-14,28,CHI,NBA,PF,82,2351,,,1%,98%,1%,+4.1,+4.9,43,40,98,35,128,7,221,28,93
2014-15,29,CHI,NBA,PF,62,1692,,,17%,83%,,+1.7,-2.8,13,24,85,20,74,6,172,14,55
2015-16,30,CHI,NBA,PF,73,1936,,,11%,87%,2%,-2.1,-0.9,17,24,83,20,68,4,244,23,54
2016-17,31,TOT,NBA,PF,78,1989,,,2%,96%,2%,+1.1,+1.1,29,36,84,24,77,8,164,20,58
2016-17,31,CHI,NBA,PF,55,1502,,,2%,96%,2%,+0.4,+0.5,23,23,61,20,57,4,133,15,41
2016-17,31,OKC,NBA,PF,23,487,,,,98%,2%,+3.1,+3.0,6,13,23,4,20,4,31,5,17
2017-18,32,MIN,NBA,PF,82,2726,,,18%,82%,,+4.9,+7.7,23,33,119,13,86,7,236,25,58
2018-19,33,MIN,NBA,PF,70,1686,,,,89%,11%,-1.9,-0.6,17,23,81,17,74,3,200,18,54
2019-20,34,NYK,NBA,C,62,1025,,,,14%,86%,-12.0,-8.3,7,12,56,19,29,3,131,10,17
Career,,,NBA,,799,20094,,,7%,85%,8%,+2.5,+2.4,222,280,1035,227,818,54,1916,189,568
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,CHI,NBA,,562,14170,,,6%,90%,4%,+3.5,+2.4,169,199,756,174,609,37,1318,131,422
2 seasons,,MIN,NBA,,152,4412,,,11%,85%,4%,+2.3,+4.5,40,56,200,30,160,10,436,43,112
1 season,,NYK,NBA,,62,1025,,,,14%,86%,-12.0,-8.3,7,12,56,19,29,3,131,10,17
1 season,,OKC,NBA,,23,487,,,,98%,2%,+3.1,+3.0,6,13,23,4,20,4,31,5,17
