,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1950-51,22,MNL,NBA,,5,,4,7,,,,10
1951-52,23,MNL,NBA,,6,,6,6,,,6,12
Career,,,,,6,,6,7,,,,12
