Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,25,HSM,ABA,PG,3,131,21.8,0.517,0.192,0.466,NA,NA,9.6,11.9,15.4,31.4,NA,0.3,0.1,0.4,0.134
Career,NA,,ABA,,3,131,21.8,0.517,0.192,0.466,NA,NA,9.6,11.9,15.4,31.4,NA,0.3,0.1,0.4,0.134
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HSM,ABA,,3,131,21.8,0.517,0.192,0.466,NA,NA,9.6,11.9,15.4,31.4,NA,0.3,0.1,0.4,0.134
