Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1965-66,23,SFW,NBA,SF,56,NA,12.9,2.9,7.2,0.399,1.1,1.6,0.685,5.2,0.5,2.2,6.8
1966-67,24,SFW,NBA,PF,77,NA,27.6,4.8,12.1,0.4,2.5,3.1,0.81,8.3,1.4,3,12.2
1967-68,25,SFW,NBA,SF,77,NA,31.1,6.9,16.7,0.414,5.1,6.2,0.833,7.1,1.7,3.4,19
1968-69,26,TOT,NBA,SF,84,NA,27.1,5.4,12.5,0.436,3.6,4.3,0.838,7.3,1.3,3.4,14.4
1968-69,26,MIL,NBA,SF,53,NA,30,6,14.3,0.416,4,4.8,0.837,8.9,1.6,3.6,15.9
1968-69,26,CIN,NBA,SF,31,NA,22.1,4.5,9.3,0.488,2.8,3.4,0.838,4.5,0.9,3,11.9
1969-70,27,PHI,NBA,SF,63,NA,12,2.5,5.1,0.483,1.1,1.3,0.835,3.3,0.7,1.7,6.1
1970-71,28,LAL,NBA,SF,59,NA,10.4,1.9,4.3,0.434,1,1.3,0.779,2.5,0.6,1.7,4.8
Career,NA,,NBA,,416,NA,21.4,4.3,10.2,0.421,2.6,3.2,0.817,5.9,1.1,2.7,11.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SFW,NBA,,210,NA,24.9,5.1,12.5,0.407,3.1,3.8,0.809,7,1.3,2.9,13.2
1 season,NA,PHI,NBA,,63,NA,12,2.5,5.1,0.483,1.1,1.3,0.835,3.3,0.7,1.7,6.1
1 season,NA,LAL,NBA,,59,NA,10.4,1.9,4.3,0.434,1,1.3,0.779,2.5,0.6,1.7,4.8
1 season,NA,MIL,NBA,,53,NA,30,6,14.3,0.416,4,4.8,0.837,8.9,1.6,3.6,15.9
1 season,NA,CIN,NBA,,31,NA,22.1,4.5,9.3,0.488,2.8,3.4,0.838,4.5,0.9,3,11.9
