Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1970-71,24,CHI,NBA,SG,55,478,13,0.468,0.21,NA,NA,5.3,18.4,NA,0.1,0.5,0.6,0.064
1971-72,25,CHI,NBA,SG,19,134,9.2,0.409,0.155,NA,NA,4.3,10.7,NA,-0.3,0.2,-0.1,-0.027
Career,NA,,NBA,,74,612,12.2,0.454,0.196,NA,NA,5.1,16.7,NA,-0.1,0.7,0.6,0.044
