,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,22,PHI,NBA,PF,51,575,,,,38%,62%,-2.8,+9.3,14,8,47,10,26,4,64,5,11
2014-15,23,TOT,NBA,PF,27,423,,,,65%,35%,-19.1,-13.5,18,5,31,3,15,5,72,4,13
2014-15,23,PHI,NBA,PF,20,379,,,,64%,36%,-17.0,-8.4,16,4,27,3,13,5,68,4,10
2014-15,23,BRK,NBA,PF,7,44,,,,75%,25%,-39.5,-36.7,2,1,4,0,2,0,4,0,3
Career,,,NBA,,78,998,,,,50%,50%,-9.7,-0.4,32,13,78,13,41,9,136,9,24
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,71,954,,,,49%,51%,-8.4,+2.3,30,12,74,13,39,9,132,9,21
1 season,,BRK,NBA,,7,44,,,,75%,25%,-39.5,-36.7,2,1,4,0,2,0,4,0,3
