,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,22,PHI,NBA,PF,51,575,.422,7.5,.922,.461,.227,.094,.141,.078,.441,.576,.379,.250,.222,.200,.731,.070,8,1.000,.100,.000,0,0
2014-15,23,TOT,NBA,PF,27,423,.401,11.5,.752,.336,.182,.109,.124,.248,.456,.478,.320,.533,.529,.235,.660,.022,3,.875,.059,.000,0,0
2014-15,23,PHI,NBA,PF,20,379,.412,11.4,.748,.345,.185,.101,.118,.252,.472,.488,.318,.583,.571,.233,.667,.025,3,.857,.033,.000,0,0
2014-15,23,BRK,NBA,PF,7,44,.333,12.8,.778,.278,.167,.167,.167,.222,.357,.400,.333,.333,.333,.250,.600,.000,0,1.000,.250,.000,0,0
Career,,,NBA,,78,998,.411,9.6,.834,.396,.204,.102,.132,.166,.448,.533,.352,.407,.371,.227,.697,.045,11,.900,.068,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,71,954,.417,9.4,.838,.405,.206,.097,.130,.162,.454,.540,.353,.417,.375,.225,.702,.049,11,.889,.050,.000,0,0
1 season,,BRK,NBA,,7,44,.333,12.8,.778,.278,.167,.167,.167,.222,.357,.400,.333,.333,.333,.250,.600,.000,0,1.000,.250,.000,0,0
