Season,Team,Lg,Salary
2016-17,Houston Rockets,NBA,"$305,000"
2017-18,Atlanta Hawks,NBA,"$1,312,611"
2018-19,Cleveland Cavaliers,NBA,"$950,000"
Career,(may be incomplete),,"$2,567,611"
