,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2013-14,19,TEXAS,35,1055,144,368,5,19,151,202,10,115,141,37,3,83,90,444,.391,.263,.748,30.1,12.7,3.3,4.0
2014-15,20,TEXAS,24,757,109,272,11,39,85,101,9,76,110,23,2,63,50,314,.401,.282,.842,31.5,13.1,3.2,4.6
2015-16,21,TEXAS,33,1019,159,379,19,61,159,196,14,92,164,29,7,61,88,496,.420,.311,.811,30.9,15.0,2.8,5.0
Career,,,92,2831,412,1019,35,119,395,499,33,283,415,89,12,207,228,1254,.404,.294,.792,30.8,13.6,3.1,4.5
