Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,CHS,NBA,SF,2,NA,NA,8,25,0.32,6,6,1,NA,4,10,22
1950-51,26,INO,NBA,SF,3,NA,NA,13,35,0.371,8,10,0.8,9,12,7,34
1951-52,27,INO,NBA,SF,2,NA,85,14,34,0.412,3,7,0.429,9,8,7,31
1952-53,28,INO,NBA,SF,2,NA,79,12,33,0.364,6,9,0.667,22,5,10,30
1953-54,29,FTW,NBA,SF,4,NA,60,10,19,0.526,3,5,0.6,5,6,10,23
Career,NA,,NBA,,13,NA,224,57,146,0.39,26,37,0.703,45,35,44,140
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,INO,NBA,,7,NA,164,39,102,0.382,17,26,0.654,40,25,24,95
1 season,NA,FTW,NBA,,4,NA,60,10,19,0.526,3,5,0.6,5,6,10,23
1 season,NA,CHS,NBA,,2,NA,NA,8,25,0.32,6,6,1,NA,4,10,22
