Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,CHS,NBA,SF,2,NA,NA,4,12.5,0.32,3,3,1,NA,2,5,11
1950-51,26,INO,NBA,SF,3,NA,NA,4.3,11.7,0.371,2.7,3.3,0.8,3,4,2.3,11.3
1951-52,27,INO,NBA,SF,2,NA,42.5,7,17,0.412,1.5,3.5,0.429,4.5,4,3.5,15.5
1952-53,28,INO,NBA,SF,2,NA,39.5,6,16.5,0.364,3,4.5,0.667,11,2.5,5,15
1953-54,29,FTW,NBA,SF,4,NA,15,2.5,4.8,0.526,0.8,1.3,0.6,1.3,1.5,2.5,5.8
Career,NA,,NBA,,13,NA,28,4.4,11.2,0.39,2,2.8,0.703,4.1,2.7,3.4,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,INO,NBA,,7,NA,41,5.6,14.6,0.382,2.4,3.7,0.654,5.7,3.6,3.4,13.6
1 season,NA,FTW,NBA,,4,NA,15,2.5,4.8,0.526,0.8,1.3,0.6,1.3,1.5,2.5,5.8
1 season,NA,CHS,NBA,,2,NA,NA,4,12.5,0.32,3,3,1,NA,2,5,11
