,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1972-73,22,LAL,NBA,,0,0,,,,,1,3,,,0,0,,,,1,1,
1972-73,22,CAR,ABA,,4,,0,,,,4,6,,,,,,,,,9,
1973-74,23,TOT,ABA,,6,,0,,,,6,12,,,,,,,,,13,
1973-74,23,SAA,ABA,,3,,0,,,,0,0,,,,,,,,,6,
1973-74,23,VIR,ABA,,6,,0,,,,6,12,,,,,,,,,13,
1975-76,25,DNA,ABA,,5,,0,,,,3,6,,,,,,,,,13,
1975-76,25,DET,NBA,,4,,,,,,3,4,,,,,,,,,11,
1976-77,26,DET,NBA,,4,,,,,,4,4,,,,,,,,,10,
1979-80,29,CHI,NBA,,1,2,0,0,1,2,0,0,1,4,5,1,0,2,0,2,2,3.0
Career,,,TOT,,6,,,,,,6,12,,,,,,,,,13,
,,,NBA,,4,,,,,,4,4,,,,,,,,,11,
,,,ABA,,6,,0,,,,6,12,,,,,,,,,13,
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,DET,NBA,,4,,,,,,4,4,,,,,,,,,11,
1 Season,,CAR,ABA,,4,,0,,,,4,6,,,,,,,,,9,
1 Season,,VIR,ABA,,6,,0,,,,6,12,,,,,,,,,13,
1 Season,,DNA,ABA,,5,,0,,,,3,6,,,,,,,,,13,
1 Season,,CHI,NBA,,1,2,0,0,1,2,0,0,1,4,5,1,0,2,0,2,2,3.0
1 Season,,SAA,ABA,,3,,0,,,,0,0,,,,,,,,,6,
1 Season,,LAL,NBA,,0,0,,,,,1,3,,,0,0,,,,1,1,
