,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1978-79,20,PEPPERDINE,32,955,180,372,,,75,107,,150,,,,,,435,.484,,.701,29.8,13.6,4.7,
1979-80,21,PEPPERDINE,28,999,201,356,,,144,179,,192,,,,,,546,.565,,.804,35.7,19.5,6.9,
Career,,,60,1954,381,728,,,219,286,,342,,,,,,981,.523,,.766,32.6,16.4,5.7,
