Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,25,CAP,NBA,SF,2,NA,8,0,5.6,0,5.6,11.3,0.5,5.6,5.6,11.3,11.3,0,0,0,5.6,NA,NA,99
Career,NA,,NBA,,2,NA,8,0,5.6,0,5.6,11.3,0.5,5.6,5.6,11.3,11.3,0,0,0,5.6,NA,NA,99
