Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,24,BAL,NBA,PF,23,NA,92,8.2,19.2,0.429,5.1,6.3,0.813,NA,NA,8.6,1.2,NA,NA,7,21.5
1973-74,25,CAP,NBA,SF,2,NA,8,0,4.5,0,4.5,9,0.5,4.5,4.5,9,9,0,0,0,4.5
Career,NA,,NBA,,25,NA,100,7.6,18,0.42,5,6.5,0.778,4.5,4.5,8.6,1.8,0,0,6.5,20.2
