,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,24,BAL,NBA,,3,,4,5,,,,,,,,10
1973-74,25,CAP,NBA,,0,1,1,2,,,2,2,,,0,1
Career,,,,,3,,4,5,,,,,,,,10
