,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,23,MNL,NBA,,8,17,7,7,,,6,17
1959-60,24,MNL,NBA,,5,,1,3,,,5,10
1960-61,25,LAL,NBA,,3,,4,6,,,6,7
1961-62,26,LAL,NBA,,6,,6,7,,,6,12
1962-63,27,LAL,NBA,,4,6,5,5,7,,6,8
1963-64,28,LAL,NBA,,3,4,1,2,9,3,4,7
Career,,,,,8,,7,7,,,6,17
