Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1980-81,24,IND,NBA,PG,47,NA,450,3.6,10,0.358,0,0.5,0,3.6,9.5,0.378,2.6,3.4,0.781,1.2,3.4,4.5,7.4,2.4,0.1,3,4,9.8,NA,94,107
1981-82,25,IND,NBA,PG,51,0,800,5.5,11.8,0.469,0.1,0.5,0.111,5.5,11.2,0.486,1.8,2.3,0.763,0.9,2.5,3.3,7.1,2,0.1,2.6,3.8,12.9,NA,103,108
1982-83,26,IND,NBA,PG,78,58,2435,6,12.5,0.478,0.1,0.3,0.167,5.9,12.2,0.487,1.7,2,0.86,0.6,2.3,2.9,8.2,2,0,2.6,3.5,13.8,NA,107,112
1983-84,27,IND,NBA,PG,80,80,2497,7.5,14,0.532,0.1,0.4,0.3,7.4,13.7,0.539,2.2,2.5,0.867,0.8,2.4,3.2,8.6,1.7,0.2,2.7,3.4,17.3,NA,112,110
1984-85,28,IND,NBA,PG,70,25,1808,8.2,15.8,0.521,0.2,0.9,0.243,8,14.8,0.538,2.8,3.2,0.875,0.6,2.3,2.9,6.7,1.2,0.1,2.6,2.9,19.5,NA,113,112
1985-86,29,BOS,NBA,PG,82,7,1596,7,12.2,0.57,0.2,0.5,0.375,6.8,11.8,0.578,1.8,2,0.924,0.8,2.3,3.1,5.6,1.5,0,2.2,3.5,16,NA,118,107
1986-87,30,BOS,NBA,PG,78,15,1566,6.3,12.4,0.508,0.2,0.8,0.269,6.1,11.6,0.524,1.2,1.3,0.881,0.7,2.1,2.8,5.8,1.2,0,1.9,3.9,13.9,NA,110,111
1987-88,31,TOT,NBA,PG,52,1,694,6.4,11.8,0.541,0.7,1.5,0.455,5.7,10.3,0.553,1.2,1.6,0.739,0.6,1.9,2.5,6.4,1.4,0,1.5,4.1,14.6,NA,122,112
1987-88,31,BOS,NBA,PG,24,1,370,5.8,10.9,0.537,0.3,1.1,0.25,5.6,9.8,0.568,1.1,1.6,0.667,0.7,2.1,2.8,7.9,1.9,0,1.9,4,13,NA,118,112
1987-88,31,POR,NBA,PG,28,0,324,7,12.9,0.544,1.1,2,0.571,5.9,10.9,0.539,1.3,1.6,0.818,0.6,1.6,2.1,4.7,1,0,1.1,4.3,16.4,NA,126,113
1988-89,32,POR,NBA,PG,25,1,390,5.4,12.3,0.442,0.4,1.4,0.25,5.1,10.9,0.467,0.8,0.9,0.875,1.1,2.4,3.4,7,1.8,0,3,2,12.1,NA,100,112
1989-90,33,TOT,NBA,PG,35,8,496,4.9,12.3,0.4,0.3,1.2,0.25,4.6,11.2,0.416,1.8,2.2,0.818,0.3,1.6,1.9,9.3,1.6,0.2,2.2,3.9,11.9,NA,100,114
1989-90,33,CHH,NBA,PG,34,8,469,5.2,12.4,0.42,0.3,1.3,0.25,4.9,11.2,0.439,1.6,1.9,0.833,0.3,1.7,2,9.6,1.7,0.2,2.3,4.1,12.3,NA,101,114
1989-90,33,MIL,NBA,PG,1,0,27,0,10.9,0,0,0,NA,0,10.9,0,5.4,7.3,0.75,0,0,0,3.6,0,0,0,1.8,5.4,NA,63,117
Career,NA,,NBA,,598,195,12732,6.6,13.1,0.507,0.2,0.7,0.271,6.4,12.4,0.519,1.9,2.2,0.857,0.7,2.3,3,7.3,1.6,0.1,2.4,3.5,15.3,NA,110,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,IND,NBA,,326,163,7990,6.8,13.5,0.501,0.1,0.5,0.213,6.7,13,0.513,2.2,2.6,0.852,0.7,2.4,3.1,7.8,1.7,0.1,2.6,3.4,15.9,NA,109,110
3 seasons,NA,BOS,NBA,,184,23,3532,6.6,12.2,0.539,0.2,0.7,0.3,6.4,11.5,0.553,1.4,1.6,0.883,0.7,2.2,2.9,5.9,1.4,0,2,3.7,14.8,NA,114,109
2 seasons,NA,POR,NBA,,53,1,714,6.2,12.6,0.49,0.7,1.7,0.423,5.4,10.9,0.5,1,1.2,0.842,0.8,2,2.9,6,1.4,0,2.1,3,14.1,NA,111,112
1 season,NA,CHH,NBA,,34,8,469,5.2,12.4,0.42,0.3,1.3,0.25,4.9,11.2,0.439,1.6,1.9,0.833,0.3,1.7,2,9.6,1.7,0.2,2.3,4.1,12.3,NA,101,114
1 season,NA,MIL,NBA,,1,0,27,0,10.9,0,0,0,NA,0,10.9,0,5.4,7.3,0.75,0,0,0,3.6,0,0,0,1.8,5.4,NA,63,117
