Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,29,INJ,BAA,NA,56,NA,NA,1.7,5.4,0.321,1.3,2.1,0.652,NA,1.4,2.7,4.8
1949-50,30,TOT,NBA,NA,25,NA,NA,0.9,3,0.293,0.9,1.3,0.688,NA,0.3,2.2,2.6
1949-50,30,WSC,NBA,NA,22,NA,NA,1,3,0.323,0.9,1.4,0.667,NA,0.3,2.1,2.8
1949-50,30,BLB,NBA,NA,3,NA,NA,0.3,3.3,0.1,0.7,0.7,1,NA,0.3,2.3,1.3
Career,NA,,TOT,NA,81,NA,NA,1.5,4.7,0.316,1.2,1.8,0.66,NA,1.1,2.5,4.1
,NA,,BAA,NA,56,NA,NA,1.7,5.4,0.321,1.3,2.1,0.652,NA,1.4,2.7,4.8
,NA,,NBA,NA,25,NA,NA,0.9,3,0.293,0.9,1.3,0.688,NA,0.3,2.2,2.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,56,NA,NA,1.7,5.4,0.321,1.3,2.1,0.652,NA,1.4,2.7,4.8
1 season,NA,WSC,NBA,NA,22,NA,NA,1,3,0.323,0.9,1.4,0.667,NA,0.3,2.1,2.8
1 season,NA,BLB,NBA,NA,3,NA,NA,0.3,3.3,0.1,0.7,0.7,1,NA,0.3,2.3,1.3
