,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,GSW,NBA,PG,29,285,82%,18%,,,,+2.5,+5.6,8,6,18,0,10,3,100,2,8
2011-12,23,NYK,NBA,PG,35,940,96%,4%,,,,+6.6,+4.6,66,46,46,8,66,14,482,16,23
2012-13,24,HOU,NBA,PG,82,2640,88%,13%,,,,+2.7,-2.9,131,63,96,16,121,22,1152,26,65
2013-14,25,HOU,NBA,PG,71,2054,66%,34%,,,,+4.5,-0.8,105,48,79,13,87,15,690,15,41
2014-15,26,LAL,NBA,PG,74,1907,95%,6%,,,,-6.5,+1.1,88,53,88,18,93,27,733,7,52
2015-16,27,CHO,NBA,SG,78,2048,37%,63%,,,,+2.4,-0.9,50,68,65,17,108,25,556,15,65
2016-17,28,BRK,NBA,PG,36,883,100%,,,,,-4.1,+3.0,51,27,35,4,49,9,422,8,26
2017-18,29,BRK,NBA,PG,1,25,100%,,,,,-11.9,-8.0,2,1,0,0,2,0,12,0,1
2018-19,30,TOT,NBA,PG,74,1436,75%,25%,,,,-6.2,-7.5,75,34,82,6,68,40,546,10,35
2018-19,30,ATL,NBA,PG,51,1003,85%,15%,,,,-5.7,+0.3,58,29,50,5,51,32,428,8,24
2018-19,30,TOR,NBA,PG,23,433,52%,48%,,,,-7.4,-15.0,17,5,32,1,17,8,118,2,11
Career,,,NBA,,480,12218,76%,24%,,,,+0.2,-0.9,576,346,509,82,604,155,4693,99,316
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,153,4694,78%,22%,,,,+3.5,-2.0,236,111,175,29,208,37,1842,41,106
1 season,,CHO,NBA,,78,2048,37%,63%,,,,+2.4,-0.9,50,68,65,17,108,25,556,15,65
1 season,,LAL,NBA,,74,1907,95%,6%,,,,-6.5,+1.1,88,53,88,18,93,27,733,7,52
1 season,,ATL,NBA,,51,1003,85%,15%,,,,-5.7,+0.3,58,29,50,5,51,32,428,8,24
2 seasons,,BRK,NBA,,37,908,100%,,,,,-4.3,+2.7,53,28,35,4,51,9,434,8,27
1 season,,NYK,NBA,,35,940,96%,4%,,,,+6.6,+4.6,66,46,46,8,66,14,482,16,23
1 season,,GSW,NBA,,29,285,82%,18%,,,,+2.5,+5.6,8,6,18,0,10,3,100,2,8
1 season,,TOR,NBA,,23,433,52%,48%,,,,-7.4,-15.0,17,5,32,1,17,8,118,2,11
