,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,19,MIL,NBA,SF,42,479,,3%,74%,23%,,+0.8,+0.6,12,11,21,6,28,0,47,6,19
2012-13,20,TOT,NBA,SF-PF,55,1299,,1%,31%,64%,5%,-7.6,-3.4,25,18,60,15,63,3,150,12,43
2012-13,20,MIL,NBA,SF,28,325,,2%,88%,10%,,-7.2,-5.8,7,5,17,3,11,0,27,0,9
2012-13,20,ORL,NBA,PF,27,974,,,12%,82%,6%,-7.7,0.0,18,13,43,12,52,3,123,12,34
2013-14,21,ORL,NBA,PF,61,1850,,,22%,76%,3%,-6.7,-1.6,17,40,68,19,113,4,191,33,54
2014-15,22,ORL,NBA,SF,68,2369,,,72%,28%,,-6.8,-2.0,43,37,59,23,106,7,278,31,70
2015-16,23,TOT,NBA,PF,76,2513,,,33%,67%,,+0.3,+1.4,28,49,76,22,111,7,408,34,71
2015-16,23,ORL,NBA,PF,49,1610,,,51%,49%,,-0.8,+1.4,26,33,44,12,68,7,240,20,47
2015-16,23,DET,NBA,PF,27,903,,,2%,98%,,+2.4,+2.6,2,16,32,10,43,0,168,14,24
2016-17,24,DET,NBA,PF,82,2567,,,28%,72%,,-0.7,+2.1,33,43,76,13,102,4,332,26,47
2017-18,25,TOT,NBA,PF,80,2668,,,4%,94%,2%,-2.4,-3.7,47,24,85,16,108,1,472,28,67
2017-18,25,DET,NBA,PF,48,1563,,,3%,95%,3%,-1.8,-2.7,17,11,40,12,69,1,240,19,34
2017-18,25,LAC,NBA,PF,32,1105,,,6%,94%,,-3.1,-4.7,30,13,45,4,39,0,232,9,33
2018-19,26,TOT,NBA,PF,82,2847,,,2%,91%,7%,+0.5,-2.2,64,51,103,22,132,5,548,34,59
2018-19,26,LAC,NBA,PF,55,1903,,,2%,93%,5%,+0.4,-1.2,44,41,68,15,96,3,370,28,42
2018-19,26,PHI,NBA,PF,27,944,,,2%,86%,11%,+0.9,-2.7,20,10,35,7,36,2,178,6,17
2019-20,27,PHI,NBA,PF,65,2243,,,23%,74%,3%,+2.6,+1.6,34,26,79,13,91,3,486,27,54
Career,,,NBA,,611,18835,,,27%,71%,2%,-2.0,-0.8,303,299,627,149,854,34,2912,231,484
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,ORL,NBA,,205,6803,,,45%,54%,2%,-5.5,-0.8,104,123,214,66,339,21,832,96,205
3 seasons,,DET,NBA,,157,5033,,,16%,84%,1%,-0.5,+0.7,52,70,148,35,214,5,740,59,105
2 seasons,,PHI,NBA,,92,3187,,,17%,78%,5%,+2.1,+0.3,54,36,114,20,127,5,664,33,71
2 seasons,,LAC,NBA,,87,3008,,,3%,93%,4%,-0.9,-2.5,74,54,113,19,135,3,602,37,75
2 seasons,,MIL,NBA,,70,804,,3%,80%,18%,,-2.4,-2.0,19,16,38,9,39,0,74,6,28
