,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2011-12,19,MIL,NBA,36:56,8,14,2,2,7,12,7,10,5,9,13,3,2,2,5,4,19,14.4
2012-13,20,TOT,NBA,45:07,13,21,3,6,11,18,10,11,7,12,19,6,3,3,5,6,30,28.8
2012-13,20,MIL,NBA,32:53,8,11,2,4,6,9,3,4,3,6,6,2,3,2,3,4,18,14.0
2012-13,20,ORL,NBA,45:07,13,21,3,6,11,18,10,11,7,12,19,6,3,3,5,6,30,28.8
2013-14,21,ORL,NBA,43:52,11,20,3,6,11,19,9,12,6,19,20,4,4,2,5,6,31,27.0
2014-15,22,ORL,NBA,46:08,14,21,5,9,12,16,7,10,5,15,16,6,5,3,6,6,34,29.8
2015-16,23,TOT,NBA,46:17,10,20,4,6,10,17,10,12,6,11,13,8,4,3,5,5,30,28.3
2015-16,23,ORL,NBA,46:17,10,19,4,6,10,15,10,12,6,11,13,8,4,3,5,5,30,28.3
2015-16,23,DET,NBA,40:03,10,20,3,6,9,17,6,8,3,10,11,5,3,2,4,5,22,20.3
2016-17,24,DET,NBA,42:09,11,21,4,8,10,15,7,8,4,11,12,5,3,3,5,5,28,24.7
2017-18,25,TOT,NBA,41:03,14,24,7,11,10,18,8,11,3,12,12,7,3,3,6,6,34,29.3
2017-18,25,DET,NBA,41:03,14,24,7,11,10,15,8,11,3,8,10,5,3,3,4,6,34,28.0
2017-18,25,LAC,NBA,39:44,13,24,5,10,10,18,8,9,3,12,12,7,3,3,6,4,31,29.3
2018-19,26,TOT,NBA,43:32,15,23,6,11,12,19,11,12,4,12,12,9,4,3,7,5,39,32.4
2018-19,26,LAC,NBA,43:11,15,23,6,8,12,19,11,12,3,12,12,9,4,3,7,5,39,32.4
2018-19,26,PHI,NBA,43:32,11,20,5,11,9,13,7,8,4,11,12,6,2,2,4,5,32,26.6
2019-20,27,PHI,NBA,46:12,14,28,5,11,11,20,9,10,4,14,15,7,3,2,4,6,35,31.4
Career,,,,46:17,15,28,7,11,12,20,11,12,7,19,20,9,5,3,7,6,39,32.4
4 Seasons,,ORL,NBA,46:17,14,21,5,9,12,19,10,12,7,19,20,8,5,3,6,6,34,29.8
3 Seasons,,DET,NBA,42:09,14,24,7,11,10,17,8,11,4,11,12,5,3,3,5,6,34,28.0
2 Seasons,,PHI,NBA,46:12,14,28,5,11,11,20,9,10,4,14,15,7,3,2,4,6,35,31.4
2 Seasons,,LAC,NBA,43:11,15,24,6,10,12,19,11,12,3,12,12,9,4,3,7,5,39,32.4
2 Seasons,,MIL,NBA,36:56,8,14,2,4,7,12,7,10,5,9,13,3,3,2,5,4,19,14.4
