Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,23,UTA,NBA,PG,1,3,79.8,1,0,0,38.6,0,19.2,100,0,0,0,31.4,NA,0,0,0,0.752,NA,48,9.9,57.9,0
1993-94,24,UTA,NBA,PG,8,38,14.8,0.505,0.182,0.182,0,9.2,4.5,38.9,1.5,0,7.8,15.9,NA,0.1,0,0.1,0.153,NA,0.1,0.9,1,0
1994-95,25,UTA,NBA,PG,3,24,18.6,0.673,0,1.667,0,0,0,37,2.2,0,0,10.1,NA,0.1,0,0.1,0.193,NA,3.6,0.2,3.8,0
1995-96,26,CLE,NBA,PG,2,9,25.2,1.136,NA,NA,13.4,0,7.3,17,6.6,10.7,53.2,10.7,NA,0,0,0,0.233,NA,6.4,7.5,13.8,0
1996-97,27,MIA,NBA,PG,15,125,6.3,0.513,0.364,0.212,4.7,5.4,5.1,17.2,1.8,0,28,19.2,NA,-0.2,0.2,0,0,NA,-2.9,-0.4,-3.2,0
1999-00,30,DET,NBA,PG,3,51,-0.6,0.276,0.3,0.2,0,10.3,5,14.4,1,1.6,26.9,14.3,NA,-0.2,0.1,-0.1,-0.126,NA,-6.5,-1.7,-8.2,-0.1
2000-01,31,UTA,NBA,PG,4,19,13.1,0.347,0,1,6.1,12.9,9.4,23,2.9,4.7,0,10.8,NA,0,0,0,0.122,NA,-0.5,4.9,4.4,0
Career,NA,,NBA,,36,269,9.2,0.498,0.274,0.339,3.5,6.7,5.1,22.8,1.9,1,21.9,16.2,NA,-0.1,0.3,0.2,0.04,NA,-1.5,0.4,-1.2,0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,16,84,17.9,0.556,0.105,0.526,2.8,7.1,4.9,37,2,1.1,4.1,13.6,NA,0.3,0,0.3,0.179,NA,2.7,1.9,4.6,0.1
1 season,NA,MIA,NBA,,15,125,6.3,0.513,0.364,0.212,4.7,5.4,5.1,17.2,1.8,0,28,19.2,NA,-0.2,0.2,0,0,NA,-2.9,-0.4,-3.2,0
1 season,NA,DET,NBA,,3,51,-0.6,0.276,0.3,0.2,0,10.3,5,14.4,1,1.6,26.9,14.3,NA,-0.2,0.1,-0.1,-0.126,NA,-6.5,-1.7,-8.2,-0.1
1 season,NA,CLE,NBA,,2,9,25.2,1.136,NA,NA,13.4,0,7.3,17,6.6,10.7,53.2,10.7,NA,0,0,0,0.233,NA,6.4,7.5,13.8,0
