Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Joe Cooper,,0.2,0.1,0,NA
Rich King,68.5,0.2,0.1,0,-0.1
Tom Riker,68.5,0.2,0.2,0,NA
Mouhamed Sene,63.5,0.2,0.2,0,NA
Dan O'Sullivan,57.3,0.1,0.1,0,0
Patrick O'Bryant,45.3,0.3,0.2,0,0
Ruben Boumtje-Boumtje,38.8,0.2,0,0,NA
Robert Werdann,36.6,0.2,0,-0.1,NA
Paul Davis,35.9,0.2,0.2,0,0
Oleksiy Pecherov,31.0,0.5,0.1,0,NA
Arinze Onuaku,23.7,0.3,0,0,NA
