Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Joe Cooper,,0.2,0.1,0
Rich King,89.5,0.2,0.1,0
Tom Riker,68.5,0.2,0.2,0
Jerome Whitehead,65.3,0.2,0.2,0.1
Mouhamed Sene,63.5,0.2,0.2,0
Dan O'Sullivan,63.1,0.1,0.1,0
Primož Brezec,52.7,0.3,0.1,0.1
Coby Dietrick,50.9,0.3,0.1,0
Patrick O'Bryant,47.8,0.3,0.2,0
Paul Davis,46.3,0.2,0.2,0
Ruben Boumtje-Boumtje,38.8,0.2,0,0
