,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,ILLINOIS,29,201,20,62,,,9,16,,16,16,2,2,9,16,49,.323,,.563,6.9,1.7,0.6,0.6
1986-87,20,EVANSVILLE,27,1010,165,382,73,192,80,88,,90,72,37,5,63,72,483,.432,.380,.909,37.4,17.9,3.3,2.7
1987-88,21,EVANSVILLE,29,1017,144,313,74,163,81,96,,96,93,36,12,52,93,443,.460,.454,.844,35.1,15.3,3.3,3.2
1988-89,22,EVANSVILLE,31,1124,263,489,98,214,136,151,,137,77,35,11,77,77,760,.538,.458,.901,36.3,24.5,4.4,2.5
Career,,,116,3352,592,1246,245,569,306,351,,339,258,110,30,201,258,1735,.475,.431,.872,28.9,15.0,2.9,2.2
