Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,29,MMF,ABA,C,19,NA,234,32,82,0.39,0,1,0,32,81,0.395,0.39,20,25,0.8,25,44,69,6,16,42,84
Career,NA,,ABA,,19,NA,234,32,82,0.39,0,1,0,32,81,0.395,0.39,20,25,0.8,25,44,69,6,16,42,84
