Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,SEA,NBA,PG,73,2,1284,6.1,13.7,0.445,0.3,1,0.243,5.8,12.6,0.461,1.8,2,0.889,0.6,1.9,2.6,6.7,0.8,0,2.3,2.3,14.2
1984-85,23,SEA,NBA,PG,73,1,1150,5.3,12.5,0.425,0.4,1.2,0.316,4.9,11.3,0.436,1.5,1.8,0.814,0.5,1.7,2.2,6.4,1.1,0,2.7,2.7,12.5
1985-86,24,SAS,NBA,PG,70,4,1150,6.9,14.9,0.462,0.7,1.9,0.35,6.2,13,0.478,1.2,1.5,0.813,0.7,1.8,2.5,8.2,1.1,0,2.7,3.4,15.7
1986-87,25,SAS,NBA,PG,76,42,1765,7.4,15.3,0.486,1,3,0.336,6.4,12.3,0.523,1.4,1.7,0.833,0.4,1.6,2,6.4,0.7,0,2,2.2,17.3
1987-88,26,SAS,NBA,PG,52,12,1024,6.2,13.3,0.464,0.9,2.3,0.406,5.3,11.1,0.476,1.5,1.7,0.896,0.5,1.2,1.7,6.4,0.9,0.1,2,1.9,14.8
1988-89,27,MIA,NBA,SG,68,8,1338,8.3,18.2,0.455,1.3,2.5,0.522,7,15.7,0.444,1.3,1.5,0.825,0.5,1.9,2.3,3.7,0.7,0,2.3,2.1,19.1
1989-90,28,MIA,NBA,SG,63,2,867,6.1,15.1,0.408,1.8,4.2,0.44,4.3,10.9,0.395,1.8,2.2,0.846,0.6,2.3,2.9,4.2,1,0,2.2,2.9,15.9
1990-91,29,MIA,NBA,SG,24,0,225,6.9,17.1,0.402,2.4,5.6,0.429,4.5,11.5,0.389,1.8,1.8,1,0.5,1,1.4,3.8,1.1,0,2.6,1.8,17.9
1991-92,30,MIA,NBA,PG,3,0,8,4.5,13.5,0.333,4.5,4.5,1,0,9,0,0,0,NA,0,0,0,9,0,0,0,9,13.5
Career,NA,,NBA,,502,71,8811,6.7,14.9,0.452,0.9,2.4,0.392,5.8,12.5,0.463,1.5,1.8,0.849,0.5,1.7,2.3,6,0.9,0,2.3,2.5,15.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,198,58,3939,7,14.7,0.474,0.9,2.5,0.355,6.1,12.2,0.498,1.4,1.6,0.844,0.5,1.6,2.1,6.9,0.9,0,2.2,2.5,16.2
4 seasons,NA,MIA,NBA,,158,10,2438,7.4,17,0.435,1.6,3.4,0.474,5.8,13.6,0.425,1.5,1.8,0.85,0.5,1.9,2.5,3.9,0.9,0,2.3,2.4,17.8
2 seasons,NA,SEA,NBA,,146,3,2434,5.7,13.1,0.436,0.3,1.1,0.28,5.4,12,0.45,1.7,1.9,0.855,0.6,1.8,2.4,6.6,1,0,2.5,2.5,13.4
