Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,MMF,ABA,SF,7,NA,16.9,3.3,8.4,0.39,0,1,0,3.3,7.4,0.442,0.39,3,4.9,0.618,NA,NA,3.3,0.9,1.1,1.3,9.6
Career,NA,,ABA,,7,NA,16.9,3.3,8.4,0.39,0,1,0,3.3,7.4,0.442,0.39,3,4.9,0.618,NA,NA,3.3,0.9,1.1,1.3,9.6
