Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,MMF,ABA,SF,45,NA,756,108,249,0.434,2,9,0.222,106,240,0.442,0.438,79,125,0.632,38,81,119,63,80,92,297
1969-70,23,MMF,ABA,SF,5,NA,114,15,35,0.429,0,2,0,15,33,0.455,0.429,14,17,0.824,5,17,22,11,18,14,44
Career,NA,,ABA,,50,NA,870,123,284,0.433,2,11,0.182,121,273,0.443,0.437,93,142,0.655,43,98,141,74,98,106,341
