,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,MMF,ABA,,14,,1,,,,11,14,,,,,,,39
1969-70,23,MMF,ABA,,7,,0,,,,6,7,,,,,,,18
Career,,,,,14,,1,,,,11,14,,,,,,,39
