Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1990-91,27,GSW,NBA,SF,9,197,13.5,0.599,0.018,0.571,9.9,9,9.5,8.7,1.2,0.3,12.5,17.5,NA,0.4,0.1,0.4,0.109,NA,0.5,-1.5,-1,0.1
1991-92,28,GSW,NBA,SG,4,80,25.1,0.67,0.056,0.083,14.9,16.9,15.9,20.9,3,0,13.9,22.2,NA,0.3,0.1,0.3,0.202,NA,5.9,1.7,7.7,0.2
1992-93,29,POR,NBA,SF,4,52,15.3,0.716,0.2,0.9,3.8,9.1,6.2,11.9,2,1.3,26.4,15.5,NA,0.1,0.1,0.2,0.141,NA,2.2,1.9,4.1,0.1
1993-94,30,HOU,NBA,SF,23,382,11.9,0.529,0.302,0.443,2.9,8.5,5.9,15.4,1.1,0.5,14.2,18,NA,0.4,0.2,0.6,0.076,NA,-1.3,-0.5,-1.8,0
1994-95,31,HOU,NBA,SF,22,635,12.8,0.643,0.474,0.321,3.6,7.8,5.7,12.4,1.7,0.1,11.8,13,NA,1.2,0.3,1.5,0.111,NA,0.3,0.4,0.7,0.4
1995-96,32,HOU,NBA,SF,8,233,12.2,0.547,0.364,0.182,2.9,8.3,5.5,9.6,1.5,1.1,6.6,14.9,NA,0.3,0.1,0.4,0.073,NA,-0.3,0,-0.3,0.1
1996-97,33,HOU,NBA,SF,16,598,12.8,0.642,0.517,0.534,3.9,7,5.5,15.9,1.3,0.5,17.3,13.4,NA,1.3,0,1.3,0.105,NA,0.6,0.3,0.9,0.4
1997-98,34,HOU,NBA,SF,5,133,8,0.533,0.333,0.333,2.4,8.8,5.4,8.8,0.8,0,13.9,12.8,NA,0,0.1,0.1,0.052,NA,-2.9,-0.2,-3.1,0
1998-99,35,SAS,NBA,SG,17,526,11.6,0.505,0.268,0.438,2.2,10.8,6.7,16.5,2.4,0.3,15.8,14.9,NA,0.4,0.9,1.3,0.118,NA,-1.1,2.4,1.3,0.4
1999-00,36,SAS,NBA,SF,4,115,8.5,0.501,0.318,0.818,4.5,10.4,7.5,11.3,2.3,0,28.6,16.6,NA,-0.1,0.3,0.1,0.054,NA,-2.6,1.4,-1.2,0
2000-01,37,PHO,NBA,SG,4,103,12.7,0.521,0.419,0.258,1.9,11,6.3,11.9,1.5,0.7,5.5,15,NA,0.1,0.1,0.2,0.106,NA,-0.6,2,1.4,0.1
Career,NA,,NBA,,116,3054,12.4,0.581,0.341,0.408,3.9,8.9,6.5,13.7,1.6,0.4,14.3,14.9,NA,4.3,2.2,6.5,0.102,NA,-0.2,0.6,0.4,1.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,74,1981,12.2,0.596,0.42,0.385,3.4,7.8,5.7,13.5,1.4,0.4,13.4,14.3,NA,3.1,0.8,3.9,0.094,NA,-0.2,0.1,-0.1,1
2 seasons,NA,SAS,NBA,,21,641,11,0.505,0.276,0.5,2.6,10.7,6.9,15.6,2.3,0.2,18.5,15.2,NA,0.3,1.2,1.4,0.106,NA,-1.4,2.2,0.9,0.5
2 seasons,NA,GSW,NBA,,13,277,16.8,0.624,0.033,0.38,11.4,11.3,11.3,12.2,1.7,0.2,13,18.9,NA,0.7,0.1,0.8,0.136,NA,2.1,-0.6,1.5,0.3
1 season,NA,PHO,NBA,,4,103,12.7,0.521,0.419,0.258,1.9,11,6.3,11.9,1.5,0.7,5.5,15,NA,0.1,0.1,0.2,0.106,NA,-0.6,2,1.4,0.1
1 season,NA,POR,NBA,,4,52,15.3,0.716,0.2,0.9,3.8,9.1,6.2,11.9,2,1.3,26.4,15.5,NA,0.1,0.1,0.2,0.141,NA,2.2,1.9,4.1,0.1
