,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,18,AMERINTL,25,754,157,268,,,72,97,,207,50,40,,,,386,.586,,.742,30.2,15.4,8.3,2.0
1982-83,19,AMERINTL,31,1060,188,357,,,116,157,,239,99,46,,,,492,.527,,.739,34.2,15.9,7.7,3.2
1983-84,20,AMERINTL,31,1174,225,398,,,135,170,,256,59,40,,,,585,.565,,.794,37.9,18.9,8.3,1.9
1984-85,21,AMERINTL,33,1208,252,459,,,157,202,,299,124,60,,,,661,.549,,.777,36.6,20.0,9.1,3.8
Career,,,120,4196,822,1482,,,480,626,,1001,332,186,,,,2124,.555,,.767,35.0,17.7,8.3,2.8
