,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,30,SAS,NBA,C,59,490,,,,24%,76%,-1.6,-11.1,7,7,54,5,7,9,62,1,10
2006-07,31,SAS,NBA,PF,79,1365,,,,61%,39%,+8.8,-0.8,23,16,117,17,26,31,153,9,26
2007-08,32,SAS,NBA,PF,82,1644,,,,58%,42%,+1.6,-6.6,15,19,112,7,29,33,225,8,17
2008-09,33,SAS,NBA,C,54,677,,,,32%,68%,-2.3,-7.5,14,7,54,9,13,12,134,3,13
2009-10,34,WAS,NBA,C,57,650,,,,21%,79%,-3.9,+2.0,14,6,73,13,7,19,112,1,2
2010-11,35,POR,NBA,C,5,45,,,,1%,99%,-21.5,-23.4,0,0,6,3,0,1,0,0,0
Career,,,NBA,,336,4871,,,,46%,54%,+1.8,-4.6,73,55,416,54,82,105,686,22,68
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAS,NBA,,274,4176,,,,51%,49%,+2.9,-5.4,59,49,337,38,75,85,574,21,66
1 season,,WAS,NBA,,57,650,,,,21%,79%,-3.9,+2.0,14,6,73,13,7,19,112,1,2
1 season,,POR,NBA,,5,45,,,,1%,99%,-21.5,-23.4,0,0,6,3,0,1,0,0,0
